,builderName,State,District,Location,Highway,Railway,Metro,busStop,closestEducationalInstituteDistance,closestHospitalDistance,closestMallDistance,closestBusinessParkDistance,flatNumber,flatType,Area,noOfBathrooms,Parking,pricePerSqFeet,totalPrice,Gym,swimmingPool,Garden,yogaArea,playArea,shoppingArea,ATM/Finance
678,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1506,2,736,2,1,28000,26103940,1,1,1,1,1,1,0
679,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1606,2,736,2,1,28100,26177540,1,1,1,1,1,1,0
680,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1706,2,736,2,1,28200,26251140,1,1,1,1,1,1,0
681,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1806,2,736,2,1,28300,26324740,1,1,1,1,1,1,0
682,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1906,2,736,2,1,28400,26398340,1,1,1,1,1,1,0
683,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2006,2,736,2,1,28500,26471940,1,1,1,1,1,1,0
684,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2106,2,736,2,1,28600,26545540,1,1,1,1,1,1,0
685,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2206,2,736,2,1,28700,26619140,1,1,1,1,1,1,0
686,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2306,2,736,2,1,28800,26692740,1,1,1,1,1,1,0
687,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2406,2,736,2,1,28900,26766340,1,1,1,1,1,1,0
688,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2506,2,736,2,1,29000,26839940,1,1,1,1,1,1,0
689,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2606,2,736,2,1,29100,26913540,1,1,1,1,1,1,0
690,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2706,2,736,2,1,29200,26987140,1,1,1,1,1,1,0
691,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2806,2,736,2,1,29300,27060740,1,1,1,1,1,1,0
692,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2906,2,736,2,1,29400,27134340,1,1,1,1,1,1,0
693,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3006,2,736,2,1,29500,27207940,1,1,1,1,1,1,0
694,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3106,2,736,2,1,29600,27281540,1,1,1,1,1,1,0
695,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3206,2,736,2,1,29700,27355140,1,1,1,1,1,1,0
696,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3306,2,736,2,1,29800,27428740,1,1,1,1,1,1,0
697,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3406,2,736,2,1,29900,27502340,1,1,1,1,1,1,0
698,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3506,2,736,2,1,30000,27575940,1,1,1,1,1,1,0
699,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3606,2,736,2,1,30100,27649540,1,1,1,1,1,1,0
700,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3706,2,736,2,1,30200,27723140,1,1,1,1,1,1,0
701,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3806,2,736,2,1,30300,27796740,1,1,1,1,1,1,0
702,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3906,2,736,2,1,30400,27870340,1,1,1,1,1,1,0
703,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4006,2,736,2,1,30500,27943940,1,1,1,1,1,1,0
704,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1107,2,736,2,1,27600,25809540,1,1,1,1,1,1,0
705,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1207,2,736,2,1,27700,25883140,1,1,1,1,1,1,0
706,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1307,2,736,2,1,27800,25956740,1,1,1,1,1,1,0
707,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1407,2,736,2,1,27900,26030340,1,1,1,1,1,1,0
708,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1507,2,736,2,1,28000,26103940,1,1,1,1,1,1,0
709,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1607,2,736,2,1,28100,26177540,1,1,1,1,1,1,0
710,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1707,2,736,2,1,28200,26251140,1,1,1,1,1,1,0
711,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1807,2,736,2,1,28300,26324740,1,1,1,1,1,1,0
712,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1907,2,736,2,1,28400,26398340,1,1,1,1,1,1,0
713,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2007,2,736,2,1,28500,26471940,1,1,1,1,1,1,0
714,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2107,2,736,2,1,28600,26545540,1,1,1,1,1,1,0
715,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2207,2,736,2,1,28700,26619140,1,1,1,1,1,1,0
716,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2307,2,736,2,1,28800,26692740,1,1,1,1,1,1,0
717,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2407,2,736,2,1,28900,26766340,1,1,1,1,1,1,0
718,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2507,2,736,2,1,29000,26839940,1,1,1,1,1,1,0
719,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2607,2,736,2,1,29100,26913540,1,1,1,1,1,1,0
720,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2707,2,736,2,1,29200,26987140,1,1,1,1,1,1,0
721,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2807,2,736,2,1,29300,27060740,1,1,1,1,1,1,0
722,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2907,2,736,2,1,29400,27134340,1,1,1,1,1,1,0
723,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3007,2,736,2,1,29500,27207940,1,1,1,1,1,1,0
724,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3107,2,736,2,1,29600,27281540,1,1,1,1,1,1,0
725,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3207,2,736,2,1,29700,27355140,1,1,1,1,1,1,0
726,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3307,2,736,2,1,29800,27428740,1,1,1,1,1,1,0
727,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3407,2,736,2,1,29900,27502340,1,1,1,1,1,1,0
728,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3507,2,736,2,1,30000,27575940,1,1,1,1,1,1,0
729,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3607,2,736,2,1,30100,27649540,1,1,1,1,1,1,0
730,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3707,2,736,2,1,30200,27723140,1,1,1,1,1,1,0
731,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3807,2,736,2,1,30300,27796740,1,1,1,1,1,1,0
732,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3907,2,736,2,1,30400,27870340,1,1,1,1,1,1,0
733,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4007,2,736,2,1,30500,27943940,1,1,1,1,1,1,0
734,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1107,2,713,2,1,27600,22850820,1,1,1,1,1,1,0
735,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1207,2,713,2,1,27700,22922120,1,1,1,1,1,1,0
736,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1307,2,713,2,1,27800,22993420,1,1,1,1,1,1,0
737,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1407,2,713,2,1,27900,23064720,1,1,1,1,1,1,0
738,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1507,2,713,2,1,28000,23136020,1,1,1,1,1,1,0
739,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1607,2,713,2,1,28100,23207320,1,1,1,1,1,1,0
740,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1707,2,713,2,1,28200,23278620,1,1,1,1,1,1,0
741,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1807,2,713,2,1,28300,23349920,1,1,1,1,1,1,0
742,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1907,2,713,2,1,28400,23421220,1,1,1,1,1,1,0
743,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2007,2,713,2,1,28500,23492520,1,1,1,1,1,1,0
744,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2107,2,713,2,1,28600,23563820,1,1,1,1,1,1,0
745,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2207,2,713,2,1,28700,23635120,1,1,1,1,1,1,0
746,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2307,2,713,2,1,28800,23706420,1,1,1,1,1,1,0
747,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2407,2,713,2,1,28900,23777720,1,1,1,1,1,1,0
748,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2507,2,713,2,1,29000,23849020,1,1,1,1,1,1,0
749,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2607,2,713,2,1,29100,23920320,1,1,1,1,1,1,0
750,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2707,2,713,2,1,29200,23991620,1,1,1,1,1,1,0
751,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2807,2,713,2,1,29300,24062920,1,1,1,1,1,1,0
752,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2907,2,713,2,1,29400,24134220,1,1,1,1,1,1,0
753,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3007,2,713,2,1,29500,24205520,1,1,1,1,1,1,0
754,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3107,2,713,2,1,29600,24276820,1,1,1,1,1,1,0
755,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3207,2,713,2,1,29700,24348120,1,1,1,1,1,1,0
756,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3307,2,713,2,1,29800,24419420,1,1,1,1,1,1,0
757,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3407,2,713,2,1,29900,24490720,1,1,1,1,1,1,0
758,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3507,2,713,2,1,30000,24562020,1,1,1,1,1,1,0
759,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3607,2,713,2,1,30100,24633320,1,1,1,1,1,1,0
760,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3707,2,713,2,1,30200,24704620,1,1,1,1,1,1,0
761,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3807,2,713,2,1,30300,24775920,1,1,1,1,1,1,0
762,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3907,2,713,2,1,30400,24847220,1,1,1,1,1,1,0
763,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4007,2,713,2,1,30500,24918520,1,1,1,1,1,1,0
764,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1108,2,736,2,1,27600,23509540,1,1,1,1,1,1,0
765,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1208,2,736,2,1,27700,23583140,1,1,1,1,1,1,0
766,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1308,2,736,2,1,27800,23656740,1,1,1,1,1,1,0
767,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1408,2,736,2,1,27900,23730340,1,1,1,1,1,1,0
768,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1508,2,736,2,1,28000,23803940,1,1,1,1,1,1,0
769,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1608,2,736,2,1,28100,23877540,1,1,1,1,1,1,0
770,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1708,2,736,2,1,28200,23951140,1,1,1,1,1,1,0
771,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1808,2,736,2,1,28300,24024740,1,1,1,1,1,1,0
772,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,1908,2,736,2,1,28400,24098340,1,1,1,1,1,1,0
773,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2008,2,736,2,1,28500,24171940,1,1,1,1,1,1,0
774,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2108,2,736,2,1,28600,24245540,1,1,1,1,1,1,0
775,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2208,2,736,2,1,28700,24319140,1,1,1,1,1,1,0
776,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2308,2,736,2,1,28800,24392740,1,1,1,1,1,1,0
777,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2408,2,736,2,1,28900,24466340,1,1,1,1,1,1,0
778,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2508,2,736,2,1,29000,24539940,1,1,1,1,1,1,0
779,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2608,2,736,2,1,29100,24613540,1,1,1,1,1,1,0
780,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2708,2,736,2,1,29200,24687140,1,1,1,1,1,1,0
781,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2808,2,736,2,1,29300,24760740,1,1,1,1,1,1,0
782,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,2908,2,736,2,1,29400,24834340,1,1,1,1,1,1,0
783,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3008,2,736,2,1,29500,24907940,1,1,1,1,1,1,0
784,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3108,2,736,2,1,29600,24981540,1,1,1,1,1,1,0
785,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3208,2,736,2,1,29700,25055140,1,1,1,1,1,1,0
786,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3308,2,736,2,1,29800,25128740,1,1,1,1,1,1,0
787,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3408,2,736,2,1,29900,25202340,1,1,1,1,1,1,0
788,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3508,2,736,2,1,30000,25275940,1,1,1,1,1,1,0
789,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3608,2,736,2,1,30100,25349540,1,1,1,1,1,1,0
790,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3708,2,736,2,1,30200,25423140,1,1,1,1,1,1,0
791,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3808,2,736,2,1,30300,25496740,1,1,1,1,1,1,0
792,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,3908,2,736,2,1,30400,25570340,1,1,1,1,1,1,0
793,Vora Skyline,Maharashtra,Mumbai,1,200,1500,1900,450,1400,2800,500,4500,4008,2,736,2,1,30500,25643940,1,1,1,1,1,1,0
794,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,101,3,1695,3,1,27000,45765000,1,1,1,1,1,1,1
797,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,104,3,1695,3,1,27000,45765000,1,1,1,1,1,1,1
798,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,105,3,1278,3,1,27000,34506000,1,1,1,1,1,1,1
799,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,106,3,1278,3,1,27000,34506000,1,1,1,1,1,1,1
800,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,107,3,1320,3,1,27000,35640000,1,1,1,1,1,1,1
801,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,108,3,1320,3,1,27000,35640000,1,1,1,1,1,1,1
802,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,201,3,1695,3,1,27150,46019250,1,1,1,1,1,1,1
805,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,204,3,1695,3,1,27150,46019250,1,1,1,1,1,1,1
806,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,205,3,1278,3,1,27150,34697700,1,1,1,1,1,1,1
807,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,206,3,1278,3,1,27150,34697700,1,1,1,1,1,1,1
808,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,207,3,1320,3,1,27150,35838000,1,1,1,1,1,1,1
809,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,208,3,1320,3,1,27150,35838000,1,1,1,1,1,1,1
810,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,301,3,1695,3,1,27300,46273500,1,1,1,1,1,1,1
813,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,304,3,1695,3,1,27300,46273500,1,1,1,1,1,1,1
814,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,305,3,1278,3,1,27300,34889400,1,1,1,1,1,1,1
815,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,306,3,1278,3,1,27300,34889400,1,1,1,1,1,1,1
816,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,307,3,1320,3,1,27300,36036000,1,1,1,1,1,1,1
817,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,308,3,1320,3,1,27300,36036000,1,1,1,1,1,1,1
818,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,401,3,1695,3,1,27450,46527750,1,1,1,1,1,1,1
821,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,404,3,1695,3,1,27450,46527750,1,1,1,1,1,1,1
822,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,405,3,1278,3,1,27450,35081100,1,1,1,1,1,1,1
823,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,406,3,1278,3,1,27450,35081100,1,1,1,1,1,1,1
824,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,407,3,1320,3,1,27450,36234000,1,1,1,1,1,1,1
825,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,408,3,1320,3,1,27450,36234000,1,1,1,1,1,1,1
826,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,501,3,1695,3,1,27600,46782000,1,1,1,1,1,1,1
829,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,504,3,1695,3,1,27600,46782000,1,1,1,1,1,1,1
830,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,505,3,1278,3,1,27600,35272800,1,1,1,1,1,1,1
831,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,506,3,1278,3,1,27600,35272800,1,1,1,1,1,1,1
832,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,507,3,1320,3,1,27600,36432000,1,1,1,1,1,1,1
833,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,508,3,1320,3,1,27600,36432000,1,1,1,1,1,1,1
834,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,601,3,1695,3,1,27750,47036250,1,1,1,1,1,1,1
837,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,604,3,1695,3,1,27750,47036250,1,1,1,1,1,1,1
838,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,605,3,1278,3,1,27750,35464500,1,1,1,1,1,1,1
839,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,606,3,1278,3,1,27750,35464500,1,1,1,1,1,1,1
840,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,607,3,1320,3,1,27750,36630000,1,1,1,1,1,1,1
841,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,608,3,1320,3,1,27750,36630000,1,1,1,1,1,1,1
842,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,701,3,1695,3,1,27900,47290500,1,1,1,1,1,1,1
845,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,704,3,1695,3,1,27900,47290500,1,1,1,1,1,1,1
846,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,705,3,1278,3,1,27900,35656200,1,1,1,1,1,1,1
847,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,706,3,1278,3,1,27900,35656200,1,1,1,1,1,1,1
848,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,707,3,1320,3,1,27900,36828000,1,1,1,1,1,1,1
849,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,708,3,1320,3,1,27900,36828000,1,1,1,1,1,1,1
850,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,801,3,1695,3,1,28050,47544750,1,1,1,1,1,1,1
853,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,804,3,1695,3,1,28050,47544750,1,1,1,1,1,1,1
854,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,805,3,1278,3,1,28050,35847900,1,1,1,1,1,1,1
855,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,806,3,1278,3,1,28050,35847900,1,1,1,1,1,1,1
856,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,807,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
857,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,808,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,REFUGE,1,1,1,1,1,1,1
858,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,901,3,1695,3,1,28200,47799000,1,1,1,1,1,1,1
861,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,904,3,1695,3,1,28200,47799000,1,1,1,1,1,1,1
862,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,905,3,1278,3,1,28200,36039600,1,1,1,1,1,1,1
863,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,906,3,1278,3,1,28200,36039600,1,1,1,1,1,1,1
864,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,907,3,1320,3,1,28200,37224000,1,1,1,1,1,1,1
865,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,908,3,1320,3,1,28200,37224000,1,1,1,1,1,1,1
866,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1001,3,1695,3,1,28350,48053250,1,1,1,1,1,1,1
869,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1004,3,1695,3,1,28350,48053250,1,1,1,1,1,1,1
870,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1005,3,1278,3,1,28350,36231300,1,1,1,1,1,1,1
871,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1006,3,1278,3,1,28350,36231300,1,1,1,1,1,1,1
872,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1007,3,1320,3,1,28350,37422000,1,1,1,1,1,1,1
873,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1008,3,1320,3,1,28350,37422000,1,1,1,1,1,1,1
874,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1101,3,1695,3,1,28500,48307500,1,1,1,1,1,1,1
877,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1104,3,1695,3,1,28500,48307500,1,1,1,1,1,1,1
878,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1105,3,1278,3,1,28500,36423000,1,1,1,1,1,1,1
