,builderName,State,District,Location,Highway,Railway,Metro,busStop,closestEducationalInstituteDistance,closestHospitalDistance,closestMallDistance,closestBusinessParkDistance,flatNumber,flatType,Area,noOfBathrooms,Parking,pricePerSqFeet,totalPrice,Gym,swimmingPool,Garden,yogaArea,playArea,shoppingArea,ATM/Finance,cluster
680,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,901,3,1695,3,1,28200,47799000,1,1,1,1,1,1,1,9
681,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,904,3,1695,3,1,28200,47799000,1,1,1,1,1,1,1,9
682,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,905,3,1278,3,1,28200,36039600,1,1,1,1,1,1,1,13
683,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,906,3,1278,3,1,28200,36039600,1,1,1,1,1,1,1,13
684,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,907,3,1320,3,1,28200,37224000,1,1,1,1,1,1,1,13
685,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,908,3,1320,3,1,28200,37224000,1,1,1,1,1,1,1,13
686,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1001,3,1695,3,1,28350,48053250,1,1,1,1,1,1,1,9
687,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1004,3,1695,3,1,28350,48053250,1,1,1,1,1,1,1,9
688,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1005,3,1278,3,1,28350,36231300,1,1,1,1,1,1,1,13
689,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1006,3,1278,3,1,28350,36231300,1,1,1,1,1,1,1,13
690,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1007,3,1320,3,1,28350,37422000,1,1,1,1,1,1,1,13
691,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1008,3,1320,3,1,28350,37422000,1,1,1,1,1,1,1,13
692,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1101,3,1695,3,1,28500,48307500,1,1,1,1,1,1,1,9
693,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1104,3,1695,3,1,28500,48307500,1,1,1,1,1,1,1,9
694,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1105,3,1278,3,1,28500,36423000,1,1,1,1,1,1,1,0
695,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1106,3,1278,3,1,28500,36423000,1,1,1,1,1,1,1,0
696,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1107,3,1320,3,1,28500,37620000,1,1,1,1,1,1,1,0
697,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1108,3,1320,3,1,28500,37620000,1,1,1,1,1,1,1,0
698,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1201,3,1695,3,1,28650,48561750,1,1,1,1,1,1,1,9
699,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1204,3,1695,3,1,28650,48561750,1,1,1,1,1,1,1,9
700,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1205,3,1278,3,1,28650,36614700,1,1,1,1,1,1,1,0
701,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1206,3,1278,3,1,28650,36614700,1,1,1,1,1,1,1,0
702,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1207,3,1320,3,1,28650,37818000,1,1,1,1,1,1,1,0
703,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1208,3,1320,3,1,28650,37818000,1,1,1,1,1,1,1,0
704,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1301,3,1695,3,1,28800,48816000,1,1,1,1,1,1,1,9
705,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1304,3,1695,3,1,28800,48816000,1,1,1,1,1,1,1,9
706,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1305,3,1278,3,1,28800,36806400,1,1,1,1,1,1,1,0
707,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1306,3,1278,3,1,28800,36806400,1,1,1,1,1,1,1,0
708,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1307,3,1320,3,1,28800,38016000,1,1,1,1,1,1,1,0
709,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1308,3,1320,3,1,28800,38016000,1,1,1,1,1,1,1,0
710,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1401,3,1695,3,1,28950,49070250,1,1,1,1,1,1,1,9
711,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1404,3,1695,3,1,28950,49070250,1,1,1,1,1,1,1,9
712,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1405,3,1278,3,1,28950,36998100,1,1,1,1,1,1,1,0
713,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1406,3,1278,3,1,28950,36998100,1,1,1,1,1,1,1,0
714,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1407,3,1320,3,1,28950,38214000,1,1,1,1,1,1,1,0
715,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1408,3,1320,3,1,28950,38214000,1,1,1,1,1,1,1,0
716,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1501,3,1695,3,1,29100,49324500,1,1,1,1,1,1,1,9
717,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1504,3,1695,3,1,29100,49324500,1,1,1,1,1,1,1,9
718,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1505,3,1278,3,1,29100,37189800,1,1,1,1,1,1,1,0
719,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1506,3,1278,3,1,29100,37189800,1,1,1,1,1,1,1,0
720,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1601,3,1695,3,1,29250,49578750,1,1,1,1,1,1,1,9
721,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1604,3,1695,3,1,29250,49578750,1,1,1,1,1,1,1,9
722,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1605,3,1278,3,1,29250,37381500,1,1,1,1,1,1,1,0
723,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1606,3,1278,3,1,29250,37381500,1,1,1,1,1,1,1,0
724,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1607,3,1320,3,1,29250,38610000,1,1,1,1,1,1,1,0
725,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1608,3,1320,3,1,29250,38610000,1,1,1,1,1,1,1,0
726,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1701,3,1695,3,1,29400,49833000,1,1,1,1,1,1,1,6
727,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1704,3,1695,3,1,29400,49833000,1,1,1,1,1,1,1,6
728,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1705,3,1278,3,1,29400,37573200,1,1,1,1,1,1,1,0
729,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1706,3,1278,3,1,29400,37573200,1,1,1,1,1,1,1,0
730,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1707,3,1320,3,1,29400,38808000,1,1,1,1,1,1,1,0
731,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1708,3,1320,3,1,29400,38808000,1,1,1,1,1,1,1,0
732,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1801,3,1695,3,1,29550,50087250,1,1,1,1,1,1,1,6
733,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1804,3,1695,3,1,29550,50087250,1,1,1,1,1,1,1,6
734,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1805,3,1278,3,1,29550,37764900,1,1,1,1,1,1,1,0
735,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1806,3,1278,3,1,29550,37764900,1,1,1,1,1,1,1,0
736,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1807,3,1320,3,1,29550,39006000,1,1,1,1,1,1,1,0
737,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1808,3,1320,3,1,29550,39006000,1,1,1,1,1,1,1,0
738,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1901,3,1695,3,1,29700,50341500,1,1,1,1,1,1,1,6
739,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1904,3,1695,3,1,29700,50341500,1,1,1,1,1,1,1,6
740,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1905,3,1278,3,1,29700,37956600,1,1,1,1,1,1,1,0
741,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1906,3,1278,3,1,29700,37956600,1,1,1,1,1,1,1,0
742,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1907,3,1320,3,1,29700,39204000,1,1,1,1,1,1,1,0
743,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,1908,3,1320,3,1,29700,39204000,1,1,1,1,1,1,1,0
744,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2001,3,1695,3,1,29850,50595750,1,1,1,1,1,1,1,6
745,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2004,3,1695,3,1,29850,50595750,1,1,1,1,1,1,1,6
746,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2005,3,1278,3,1,29850,38148300,1,1,1,1,1,1,1,0
747,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2006,3,1278,3,1,29850,38148300,1,1,1,1,1,1,1,0
748,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2007,3,1320,3,1,29850,39402000,1,1,1,1,1,1,1,0
749,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2008,3,1320,3,1,29850,39402000,1,1,1,1,1,1,1,0
750,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2101,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1,6
751,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2104,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1,6
752,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2105,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1,0
753,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2106,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1,0
754,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2107,3,1320,3,1,30000,39600000,1,1,1,1,1,1,1,0
755,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2108,3,1320,3,1,30000,39600000,1,1,1,1,1,1,1,0
756,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2201,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1,6
757,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2204,3,1695,3,1,30000,50850000,1,1,1,1,1,1,1,6
758,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2205,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1,0
759,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2206,3,1278,3,1,30000,38340000,1,1,1,1,1,1,1,0
760,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2301,3,1695,3,1,30150,51104250,1,1,1,1,1,1,1,6
761,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2304,3,1695,3,1,30150,51104250,1,1,1,1,1,1,1,6
762,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2305,3,1278,3,1,30150,38531700,1,1,1,1,1,1,1,0
763,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2306,3,1278,3,1,30150,38531700,1,1,1,1,1,1,1,0
764,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2307,3,1320,3,1,30150,39798000,1,1,1,1,1,1,1,0
765,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2308,3,1320,3,1,30150,39798000,1,1,1,1,1,1,1,0
766,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2401,3,1695,3,1,30300,51358500,1,1,1,1,1,1,1,6
767,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2404,3,1695,3,1,30300,51358500,1,1,1,1,1,1,1,6
768,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2405,3,1278,3,1,30300,38723400,1,1,1,1,1,1,1,8
769,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2406,3,1278,3,1,30300,38723400,1,1,1,1,1,1,1,8
770,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2407,3,1320,3,1,30300,39996000,1,1,1,1,1,1,1,8
771,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2408,3,1320,3,1,30300,39996000,1,1,1,1,1,1,1,8
772,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2501,3,1695,3,1,30450,51612750,1,1,1,1,1,1,1,6
773,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2504,3,1695,3,1,30450,51612750,1,1,1,1,1,1,1,6
774,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2505,3,1278,3,1,30450,38915100,1,1,1,1,1,1,1,8
775,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2506,3,1278,3,1,30450,38915100,1,1,1,1,1,1,1,8
776,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2507,3,1320,3,1,30450,40194000,1,1,1,1,1,1,1,8
777,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2508,3,1320,3,1,30450,40194000,1,1,1,1,1,1,1,8
778,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2601,3,1695,3,1,30500,51697500,1,1,1,1,1,1,1,6
779,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2604,3,1695,3,1,30500,51697500,1,1,1,1,1,1,1,6
780,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2605,3,1278,3,1,30500,38979000,1,1,1,1,1,1,1,8
781,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2606,3,1278,3,1,30500,38979000,1,1,1,1,1,1,1,8
782,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2607,3,1320,3,1,30500,40260000,1,1,1,1,1,1,1,8
783,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2608,3,1320,3,1,30500,40260000,1,1,1,1,1,1,1,8
784,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2701,3,1695,3,1,30650,51951750,1,1,1,1,1,1,1,6
785,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2704,3,1695,3,1,30650,51951750,1,1,1,1,1,1,1,6
786,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2705,3,1278,3,1,30650,39170700,1,1,1,1,1,1,1,8
787,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2706,3,1278,3,1,30650,39170700,1,1,1,1,1,1,1,8
788,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2707,3,1320,3,1,30650,40458000,1,1,1,1,1,1,1,8
789,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2708,3,1320,3,1,30650,40458000,1,1,1,1,1,1,1,8
790,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2801,3,1695,3,1,30800,52206000,1,1,1,1,1,1,1,6
791,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2804,3,1695,3,1,30800,52206000,1,1,1,1,1,1,1,6
792,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2805,3,1278,3,1,30800,39362400,1,1,1,1,1,1,1,8
793,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2806,3,1278,3,1,30800,39362400,1,1,1,1,1,1,1,8
794,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2807,3,1320,3,1,30800,40656000,1,1,1,1,1,1,1,8
795,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2808,3,1320,3,1,30800,40656000,1,1,1,1,1,1,1,8
796,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2901,3,1695,3,1,30950,52460250,1,1,1,1,1,1,1,6
797,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2904,3,1695,3,1,30950,52460250,1,1,1,1,1,1,1,6
798,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2905,3,1278,3,1,30950,39554100,1,1,1,1,1,1,1,8
799,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2906,3,1278,3,1,30950,39554100,1,1,1,1,1,1,1,8
800,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2907,3,1320,3,1,30950,40854000,1,1,1,1,1,1,1,8
801,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,2908,3,1320,3,1,30950,40854000,1,1,1,1,1,1,1,8
802,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3001,3,1695,3,1,31100,52714500,1,1,1,1,1,1,1,6
803,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3004,3,1695,3,1,31100,52714500,1,1,1,1,1,1,1,6
804,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3005,3,1278,3,1,31100,39745800,1,1,1,1,1,1,1,8
805,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3006,3,1278,3,1,31100,39745800,1,1,1,1,1,1,1,8
806,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3007,3,1320,3,1,31100,41052000,1,1,1,1,1,1,1,8
807,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3008,3,1320,3,1,31100,41052000,1,1,1,1,1,1,1,8
808,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3101,3,1695,3,1,31250,52968750,1,1,1,1,1,1,1,6
809,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3104,3,1695,3,1,31250,52968750,1,1,1,1,1,1,1,6
810,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3105,3,1278,3,1,31250,39937500,1,1,1,1,1,1,1,8
811,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3106,3,1278,3,1,31250,39937500,1,1,1,1,1,1,1,8
812,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3107,3,1320,3,1,31250,41250000,1,1,1,1,1,1,1,8
813,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3108,3,1320,3,1,31250,41250000,1,1,1,1,1,1,1,8
814,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3201,3,1695,3,1,31400,53223000,1,1,1,1,1,1,1,6
815,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3204,3,1695,3,1,31400,53223000,1,1,1,1,1,1,1,6
816,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3205,3,1278,3,1,31400,40129200,1,1,1,1,1,1,1,8
817,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3206,3,1278,3,1,31400,40129200,1,1,1,1,1,1,1,8
818,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3207,3,1320,3,1,31400,41448000,1,1,1,1,1,1,1,8
819,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3208,3,1320,3,1,31400,41448000,1,1,1,1,1,1,1,8
820,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3301,3,1695,3,1,31550,53477250,1,1,1,1,1,1,1,6
821,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3304,3,1695,3,1,31550,53477250,1,1,1,1,1,1,1,6
822,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3305,3,1278,3,1,31550,40320900,1,1,1,1,1,1,1,8
823,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3306,3,1278,3,1,31550,40320900,1,1,1,1,1,1,1,8
824,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3307,3,1320,3,1,31550,41646000,1,1,1,1,1,1,1,8
825,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3308,3,1320,3,1,31550,41646000,1,1,1,1,1,1,1,8
826,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3401,3,1695,3,1,31700,53731500,1,1,1,1,1,1,1,6
827,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3404,3,1695,3,1,31700,53731500,1,1,1,1,1,1,1,6
828,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3405,3,1278,3,1,31700,40512600,1,1,1,1,1,1,1,8
829,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3406,3,1278,3,1,31700,40512600,1,1,1,1,1,1,1,8
830,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3407,3,1320,3,1,31700,41844000,1,1,1,1,1,1,1,8
831,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3408,3,1320,3,1,31700,41844000,1,1,1,1,1,1,1,8
832,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3501,3,1695,3,1,31850,53985750,1,1,1,1,1,1,1,17
833,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3504,3,1695,3,1,31850,53985750,1,1,1,1,1,1,1,17
834,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3505,3,1278,3,1,31850,40704300,1,1,1,1,1,1,1,8
835,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3506,3,1278,3,1,31850,40704300,1,1,1,1,1,1,1,8
836,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3507,3,1320,3,1,31850,42042000,1,1,1,1,1,1,1,8
837,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3508,3,1320,3,1,31850,42042000,1,1,1,1,1,1,1,8
838,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3601,3,1695,3,1,32000,54240000,1,1,1,1,1,1,1,17
839,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3604,3,1695,3,1,32000,54240000,1,1,1,1,1,1,1,17
840,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3605,3,1278,3,1,32000,40896000,1,1,1,1,1,1,1,8
841,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3606,3,1278,3,1,32000,40896000,1,1,1,1,1,1,1,8
842,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3701,3,1695,3,1,32150,54494250,1,1,1,1,1,1,1,17
843,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3704,3,1695,3,1,32150,54494250,1,1,1,1,1,1,1,17
844,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3705,3,1278,3,1,32150,41087700,1,1,1,1,1,1,1,8
845,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3706,3,1278,3,1,32150,41087700,1,1,1,1,1,1,1,8
846,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3707,3,1320,3,1,32150,42438000,1,1,1,1,1,1,1,8
847,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3708,3,1320,3,1,32150,42438000,1,1,1,1,1,1,1,8
848,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3801,3,1695,3,1,32300,54748500,1,1,1,1,1,1,1,17
849,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3804,3,1695,3,1,32300,54748500,1,1,1,1,1,1,1,17
850,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3805,3,1278,3,1,32300,41279400,1,1,1,1,1,1,1,12
851,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3806,3,1278,3,1,32300,41279400,1,1,1,1,1,1,1,12
852,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3807,3,1320,3,1,32300,42636000,1,1,1,1,1,1,1,12
853,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3808,3,1320,3,1,32300,42636000,1,1,1,1,1,1,1,12
854,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3901,3,1695,3,1,32450,55002750,1,1,1,1,1,1,1,17
855,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3904,3,1695,3,1,32450,55002750,1,1,1,1,1,1,1,17
856,Oberoi ,Maharastra,Mumbai,2,0,1700,0,0,1300,1800,0,2300,3905,3,1278,3,1,32450,41471100,1,1,1,1,1,1,1,12
